year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2016,W,Norway,0 days 03:41:47,Erikssen,Eli,9455,65,W,13307.0,0 days 03:40:00
2016,W,Germany,0 days 04:10:08,Pithan,Ulrike,18884,65,W,15008.0,0 days 04:10:00
2016,W,Belgium,0 days 04:11:29,Boel,Cecile,19270,65,W,15089.0,0 days 04:10:00
2016,W,Algeria,0 days 04:18:35,Merabet,Zohra,21316,65,W,15515.0,0 days 04:10:00
2016,W,Denmark,0 days 04:20:20,Damborg,Trine Margrethe,21814,65,W,15620.0,0 days 04:20:00
2016,W,United Kingdom,0 days 04:26:02,Smith,Sharon Elizabeth,23313,65,W,15962.0,0 days 04:20:00
2016,W,Germany,0 days 04:26:36,Heymann,Veronika,23477,65,W,15996.0,0 days 04:20:00
2016,W,Germany,0 days 04:27:45,Kunter,Ute,23795,65,W,16065.0,0 days 04:20:00
2016,W,Germany,0 days 04:31:41,Franke-Thurau,Ursula,24819,65,W,16301.0,0 days 04:30:00
2016,W,Germany,0 days 04:32:48,KÃÂ¶hnlein,Beatrix,25065,65,W,16368.0,0 days 04:30:00
