year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2011,W,Germany,0 days 03:22:37,Hofmann,Irene,4017,60,W,12157.0,0 days 03:20:00
2011,W,Norway,0 days 03:27:29,Eriksen,Eli,5017,60,W,12449.0,0 days 03:20:00
2011,W,South Korea,0 days 03:45:30,Kim,Soon Ok,9684,60,W,13530.0,0 days 03:40:00
2011,W,France,0 days 03:50:49,Ballans,Ghislaine,11378,60,W,13849.0,0 days 03:50:00
2011,W,South Africa,0 days 03:51:36,Greenblatt,Elaine,11661,60,W,13896.0,0 days 03:50:00
2011,W,Netherlands,0 days 03:53:26,van de Hel,Gonnie,12229,60,W,14006.0,0 days 03:50:00
2011,W,Germany,0 days 03:54:22,Zimdars,Waltraud,12548,60,W,14062.0,0 days 03:50:00
2011,W,Germany,0 days 03:54:30,Kunter,Ute,12594,60,W,14070.0,0 days 03:50:00
2011,W,Switzerland,0 days 03:55:22,Zemp,Karolina,12909,60,W,14122.0,0 days 03:50:00
2011,W,Norway,0 days 03:58:34,Tangen,Tone,14256,60,W,14314.0,0 days 03:50:00
