year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2019,W,United Kingdom,0 days 03:19:37,Gordon,Yuko,5841,65,W,11977.0,0 days 03:10:00
2019,W,Portugal,0 days 03:23:09,Grare,Maria,6674,65,W,12189.0,0 days 03:20:00
2019,W,Canada,0 days 03:37:55,Quapp,Doreen,11161,65,W,13075.0,0 days 03:30:00
2019,W,Chile,0 days 03:40:03,Guzman Aguayo,Ruth Noemi,11920,65,W,13203.0,0 days 03:40:00
2019,W,Poland,0 days 03:49:10,Tula,Renata,15289,65,W,13750.0,0 days 03:40:00
2019,W,Netherlands,0 days 03:49:52,Streppel,Ellie,15579,65,W,13792.0,0 days 03:40:00
2019,W,Chile,0 days 03:54:33,Rivas,Luisa,17547,65,W,14073.0,0 days 03:50:00
2019,W,Spain,0 days 03:59:07,Lebron Trigo,Antonio,19954,65,W,14347.0,0 days 03:50:00
2019,W,Germany,0 days 04:00:30,Heller,Hildegard,20663,65,W,14430.0,0 days 04:00:00
2019,W,Denmark,0 days 04:06:32,Damborg,Trine Margrethe,22569,65,W,14792.0,0 days 04:00:00
