year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2015,W,United States,0 days 03:15:36,Vos,Sharon,3986,60,W,11736.0,0 days 03:10:00
2015,W,Germany,0 days 03:29:55,KnÃÂ¤ble,Rosi,7499,60,W,12595.0,0 days 03:20:00
2015,W,Norway,0 days 03:30:51,Erikssen,Eli,7780,60,W,12651.0,0 days 03:30:00
2015,W,Germany,0 days 03:31:45,Kolesa,Gerlinde,8011,60,W,12705.0,0 days 03:30:00
2015,W,Spain,0 days 03:32:51,Vila,Magdalena,8305,60,W,12771.0,0 days 03:30:00
2015,W,Denmark,0 days 03:41:57,Lund,Birgit RÃÂ¸dgaard Jessen,11021,60,W,13317.0,0 days 03:40:00
2015,W,Australia,0 days 03:45:50,Clarkson,Johanna,12285,60,W,13550.0,0 days 03:40:00
2015,W,Denmark,0 days 03:47:20,Jensen,Hanne Margrethe,12793,60,W,13640.0,0 days 03:40:00
2015,W,Germany,0 days 03:50:33,Schulze,Monika,13944,60,W,13833.0,0 days 03:50:00
2015,W,France,0 days 03:50:55,Foppoli,Patricia,14054,60,W,13855.0,0 days 03:50:00
