year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2023,M,Kenya,0 days 02:04:22,Korir,Ronald,4,30,M,7462.0,0 days 02:00:00
2023,M,Ethiopia,0 days 02:04:44,Shiferaw,Andualem Belay,6,30,M,7484.0,0 days 02:00:00
2023,M,Kenya,0 days 02:04:49,Kipruto,Amos,7,30,M,7489.0,0 days 02:00:00
2023,M,Kenya,0 days 02:08:22,Chirchir,Denis,17,30,M,7702.0,0 days 02:00:00
2023,M,Germany,0 days 02:08:48,Pfeiffer,Hendrik,20,30,M,7728.0,0 days 02:00:00
2023,M,China,0 days 02:09:54,Jia,Erenjia,23,30,M,7794.0,0 days 02:00:00
2023,M,Eritrea,0 days 02:10:24,Russom,Samuel,25,30,M,7824.0,0 days 02:10:00
2023,M,Germany,0 days 02:12:39,Wedel,Konstantin,33,30,M,7959.0,0 days 02:10:00
2023,M,Mongolia,0 days 02:12:41,Tseveenravdan,Byambajav,34,30,M,7961.0,0 days 02:10:00
2023,M,Poland,0 days 02:13:13,Jastrzebski,Kamil,35,30,M,7993.0,0 days 02:10:00
