year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2001,M,Kenya,0 days 02:08:47,Ngolepus,Joseph,1,25,M,7727.0,0 days 02:00:00
2001,M,Kenya,0 days 02:09:55,Kiplagat,William,3,25,M,7795.0,0 days 02:00:00
2001,M,Japan,0 days 02:10:06,Ogata,Tsuyoshi,4,25,M,7806.0,0 days 02:10:00
2001,M,Italy,0 days 02:10:35,Goffi,Danilo,5,25,M,7835.0,0 days 02:10:00
2001,M,Kenya,0 days 02:10:36,Chumba,Frederick,6,25,M,7836.0,0 days 02:10:00
2001,M,South Africa,0 days 02:10:47,Fika,Makhosonke,7,25,M,7847.0,0 days 02:10:00
2001,M,Switzerland,0 days 02:10:54,RÃÂ¶thlin,Viktor,8,25,M,7854.0,0 days 02:10:00
2001,M,Ethiopia,0 days 02:11:19,Eticha,Tesfaye,9,25,M,7879.0,0 days 02:10:00
2001,M,Kenya,0 days 02:11:42,Muindi,Jimmy,11,25,M,7902.0,0 days 02:10:00
2001,M,Brazil,0 days 02:12:14,Silva,Elenilson da,13,25,M,7934.0,0 days 02:10:00
