year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,M,France,0 days 02:48:28,Ferchichi,Mo,678,60,M,10108.0,0 days 02:40:00
2017,M,Spain,0 days 02:53:39,Fernandez Guirado,Jose Manuel,1002,60,M,10419.0,0 days 02:50:00
2017,M,Norway,0 days 02:58:26,Nielsen,Erik Waage,1535,60,M,10706.0,0 days 02:50:00
2017,M,United Kingdom,0 days 02:59:40,Vaudin,David,1717,60,M,10780.0,0 days 02:50:00
2017,M,Germany,0 days 03:01:38,Wolf,Gerhard,1913,60,M,10898.0,0 days 03:00:00
2017,M,Norway,0 days 03:03:28,Skandsen,Gunnar,2098,60,M,11008.0,0 days 03:00:00
2017,M,Germany,0 days 03:05:56,MÃÂ¼ller,Peter,2355,60,M,11156.0,0 days 03:00:00
2017,M,Denmark,0 days 03:07:59,Skovmand,Preben Moelgaard,2604,60,M,11279.0,0 days 03:00:00
2017,M,Austria,0 days 03:09:59,Bensahili,Ali,2914,60,M,11399.0,0 days 03:00:00
2017,M,Netherlands,0 days 03:10:03,van den Hurk,Gijs,2925,60,M,11403.0,0 days 03:10:00
