year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2012,W,Netherlands,0 days 02:47:54,Prigge,Ingrid,388,45,W,10074.0,0 days 02:40:00
2012,W,Italy,0 days 02:56:33,Thaler,Edeltraud,898,45,W,10593.0,0 days 02:50:00
2012,W,Germany,0 days 02:57:26,Parsiegla,Karsta,999,45,W,10646.0,0 days 02:50:00
2012,W,Germany,0 days 02:57:40,Wagner,Carola,1031,45,W,10660.0,0 days 02:50:00
2012,W,France,0 days 02:59:00,Jaeger,Emmanuelle,1233,45,W,10740.0,0 days 02:50:00
2012,W,Netherlands,0 days 03:00:09,van Loenhout-Braspenning,JosÃÂ©,1402,45,W,10809.0,0 days 03:00:00
2012,W,Denmark,0 days 03:03:17,Enhard,Susanne,1667,45,W,10997.0,0 days 03:00:00
2012,W,Australia,0 days 03:03:36,Prosenica,Sandra,1694,45,W,11016.0,0 days 03:00:00
2012,W,Australia,0 days 03:04:45,Sherman,Jo,1802,45,W,11085.0,0 days 03:00:00
2012,W,Germany,0 days 03:07:04,Mordas,Claudia,2051,45,W,11224.0,0 days 03:00:00
