year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2003,W,Ethiopia,0 days 02:42:53,Ashebir,Alem,249,20,W,9773.0,0 days 02:40:00
2003,W,Germany,0 days 03:47:39,Neubauer,Judith,10401,20,W,13659.0,0 days 03:40:00
2003,W,Germany,0 days 03:49:22,Sommer,Jessica,10917,20,W,13762.0,0 days 03:40:00
2003,W,Germany,0 days 03:50:58,Schalnus,Natascha,11451,20,W,13858.0,0 days 03:50:00
2003,W,Germany,0 days 03:59:22,Rabe,Julia,14614,20,W,14362.0,0 days 03:50:00
2003,W,Germany,0 days 03:59:34,Garber,Katrin,14707,20,W,14374.0,0 days 03:50:00
2003,W,Germany,0 days 04:11:00,Affeldt,Pauline,17735,20,W,15060.0,0 days 04:10:00
2003,W,Germany,0 days 04:16:29,Noack,Marion,19241,20,W,15389.0,0 days 04:10:00
2003,W,Germany,0 days 04:16:59,Lehmann,Ilka,19379,20,W,15419.0,0 days 04:10:00
2003,W,Germany,0 days 04:18:28,Geier,Pauline,19839,20,W,15508.0,0 days 04:10:00
