year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2013,W,United States,0 days 02:29:15,Davila,Desiree,62,30,W,8955.0,0 days 02:20:00
2013,W,Japan,0 days 02:37:45,Hayakawa,Eri,145,30,W,9465.0,0 days 02:30:00
2013,W,Republic of Ireland,0 days 02:38:09,Lee,Lizzi,154,30,W,9489.0,0 days 02:30:00
2013,W,Spain,0 days 02:38:18,Gutierrez,Maria Yolanda,158,30,W,9498.0,0 days 02:30:00
2013,W,Denmark,0 days 02:49:10,HjelmsÃÂ¸,Lene,491,30,W,10150.0,0 days 02:40:00
2013,W,France,0 days 02:57:12,Gauthier,Anne-Laure,1053,30,W,10632.0,0 days 02:50:00
2013,W,Australia,0 days 02:59:59,Richards,Jane,1481,30,W,10799.0,0 days 02:50:00
2013,W,Denmark,0 days 03:00:33,Broholm,Sara,1530,30,W,10833.0,0 days 03:00:00
2013,W,Denmark,0 days 03:00:57,Allingham,Sarah,1559,30,W,10857.0,0 days 03:00:00
2013,W,United States,0 days 03:04:03,Domaschk,Dawn,1859,30,W,11043.0,0 days 03:00:00
