year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2005,W,France,0 days 02:55:37,Dolfus,Arielle,706,50,W,10537.0,0 days 02:50:00
2005,W,Germany,0 days 03:13:49,von Knobloch,Ursula,2253,50,W,11629.0,0 days 03:10:00
2005,W,United Kingdom,0 days 03:17:31,Bould,Carole,2749,50,W,11851.0,0 days 03:10:00
2005,W,Germany,0 days 03:19:25,Kolesa,Gerlinde,3048,50,W,11965.0,0 days 03:10:00
2005,W,Netherlands,0 days 03:26:22,Knijn,Clasina,4109,50,W,12382.0,0 days 03:20:00
2005,W,Germany,0 days 03:27:29,Rennung,BÃÂ¤rbel,4357,50,W,12449.0,0 days 03:20:00
2005,W,Germany,0 days 03:27:53,Kreft,Susanna,4435,50,W,12473.0,0 days 03:20:00
2005,W,Norway,0 days 03:28:47,Erikssen,Eli,4634,50,W,12527.0,0 days 03:20:00
2005,W,Germany,0 days 03:29:09,Fenner-Kreutzjans,Angelika,4721,50,W,12549.0,0 days 03:20:00
2005,W,Netherlands,0 days 03:29:56,Duits,Ilona,4918,50,W,12596.0,0 days 03:20:00
