year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,W,Kenya,0 days 02:20:23,Cherono,Gladys,53,30,W,8423.0,0 days 02:20:00
2017,W,Netherlands,0 days 02:33:24,Dillen,Kim,166,30,W,9204.0,0 days 02:30:00
2017,W,Spain,0 days 02:34:16,Galimany Guasch,Marta,182,30,W,9256.0,0 days 02:30:00
2017,W,Republic of Ireland,0 days 02:37:05,Graham,Laura,261,30,W,9425.0,0 days 02:30:00
2017,W,Switzerland,0 days 02:39:39,RÃÂ¼egger,Susanne,341,30,W,9579.0,0 days 02:30:00
2017,W,United States,0 days 02:41:50,Hyland,Rachel,404,30,W,9710.0,0 days 02:40:00
2017,W,Croatia,0 days 02:46:01,Sustic,Nikolina,560,30,W,9961.0,0 days 02:40:00
2017,W,Canada,0 days 02:46:40,Gustafson,Kate,584,30,W,10000.0,0 days 02:40:00
2017,W,Australia,0 days 02:47:02,Heinemann,Toni,607,30,W,10022.0,0 days 02:40:00
2017,W,China,0 days 02:48:29,Liu,Ziyang,682,30,W,10109.0,0 days 02:40:00
