year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2005,M,France,0 days 02:30:17,Rouault,Jean-Marie,49,40,M,9017.0,0 days 02:30:00
2005,M,Denmark,0 days 02:31:15,Thor,JÃÂ¶rgen,54,40,M,9075.0,0 days 02:30:00
2005,M,Germany,0 days 02:32:08,NÃÂ¶tzel,Ingo,58,40,M,9128.0,0 days 02:30:00
2005,M,France,0 days 02:32:13,Eclache,Thierry,59,40,M,9133.0,0 days 02:30:00
2005,M,Australia,0 days 02:32:45,Champion,Philip,63,40,M,9165.0,0 days 02:30:00
2005,M,Netherlands,0 days 02:33:33,De Graaf,Willem,68,40,M,9213.0,0 days 02:30:00
2005,M,Spain,0 days 02:34:54,Anton,Abel,81,40,M,9294.0,0 days 02:30:00
2005,M,Germany,0 days 02:35:15,Neumann,Rudolf,85,40,M,9315.0,0 days 02:30:00
2005,M,Germany,0 days 02:35:29,Langhoff,Tobias,89,40,M,9329.0,0 days 02:30:00
2005,M,Denmark,0 days 02:35:31,Poulsen,Claus,91,40,M,9331.0,0 days 02:30:00
