year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2015,M,Australia,0 days 02:15:30,Westcott,Scott,27,40,M,8130.0,0 days 02:10:00
2015,M,Liechtenstein,0 days 02:25:38,Tschopp,Marcel,82,40,M,8738.0,0 days 02:20:00
2015,M,Denmark,0 days 02:26:13,Andersen,Nikolaj Bauer,89,40,M,8773.0,0 days 02:20:00
2015,M,Estonia,0 days 02:26:24,Lein,Andrus,92,40,M,8784.0,0 days 02:20:00
2015,M,France,0 days 02:26:27,Guimond,Pascal,93,40,M,8787.0,0 days 02:20:00
2015,M,Spain,0 days 02:26:44,Nieto Sanchez,Jorge,102,40,M,8804.0,0 days 02:20:00
2015,M,United Kingdom,0 days 02:26:52,Pearson,Neil,108,40,M,8812.0,0 days 02:20:00
2015,M,Republic of Ireland,0 days 02:27:08,Reed,Declan,112,40,M,8828.0,0 days 02:20:00
2015,M,Norway,0 days 02:27:09,Heggheim,Ole Kristian,113,40,M,8829.0,0 days 02:20:00
2015,M,United Kingdom,0 days 02:27:43,Affleck,Robert,116,40,M,8863.0,0 days 02:20:00
