year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2013,M,Kenya,0 days 02:04:05,Kipchoge,Eliud,2,25,M,7445.0,0 days 02:00:00
2013,M,Kenya,0 days 02:06:26,Kipsang,Geoffrey,3,25,M,7586.0,0 days 02:00:00
2013,M,Kenya,0 days 02:08:52,Kiptanui,Maswai,5,25,M,7732.0,0 days 02:00:00
2013,M,Poland,0 days 02:12:17,Brzezinski,Blazey,11,25,M,7937.0,0 days 02:10:00
2013,M,Poland,0 days 02:13:53,Gardzielewski,Arkadiusz,15,25,M,8033.0,0 days 02:10:00
2013,M,Belgium,0 days 02:14:19,van Schuerbeeck,Willem,16,25,M,8059.0,0 days 02:10:00
2013,M,Germany,0 days 02:17:53,Blazinski,Marcin,23,25,M,8273.0,0 days 02:10:00
2013,M,Switzerland,0 days 02:18:53,Lehmann,Adrian,24,25,M,8333.0,0 days 02:10:00
2013,M,Japan,0 days 02:19:20,Kamijo,Norio,26,25,M,8360.0,0 days 02:10:00
2013,M,Switzerland,0 days 02:21:08,Mathys,Christian,29,25,M,8468.0,0 days 02:20:00
