year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2016,M,Kenya,0 days 02:10:22,Simotwo,Suleiman,10,35,M,7822.0,0 days 02:10:00
2016,M,Norway,0 days 02:16:49,Abdulaziz,Ebrahim,19,35,M,8209.0,0 days 02:10:00
2016,M,New Zealand,0 days 02:16:58,Martelletti,Paul,20,35,M,8218.0,0 days 02:10:00
2016,M,Spain,0 days 02:24:25,Diaz Lorenzo,Cristian,45,35,M,8665.0,0 days 02:20:00
2016,M,Finland,0 days 02:24:29,Toivanen,Teemu,46,35,M,8669.0,0 days 02:20:00
2016,M,Germany,0 days 02:24:39,Stelzle,Florian,47,35,M,8679.0,0 days 02:20:00
2016,M,United Kingdom,0 days 02:26:04,Deed,Darren,56,35,M,8764.0,0 days 02:20:00
2016,M,Algeria,0 days 02:26:28,Bekakcha,Mourad,60,35,M,8788.0,0 days 02:20:00
2016,M,Spain,0 days 02:26:51,Ruiz Itxaso,Kepa,62,35,M,8811.0,0 days 02:20:00
2016,M,LSO,0 days 02:27:04,Fane,Tsotleho Peter,64,35,M,8824.0,0 days 02:20:00
