year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2007,M,Slovenia,0 days 02:17:24,Kejzar,Roman,19,40,M,8244.0,0 days 02:10:00
2007,M,Spain,0 days 02:21:55,Gonzalo,Victor,25,40,M,8515.0,0 days 02:20:00
2007,M,Germany,0 days 02:30:19,JÃÂ¤kel,Robert,62,40,M,9019.0,0 days 02:30:00
2007,M,Denmark,0 days 02:32:07,Poulsen,Claus,70,40,M,9127.0,0 days 02:30:00
2007,M,Germany,0 days 02:34:15,Giebel,JÃÂ¶rg,84,40,M,9255.0,0 days 02:30:00
2007,M,Belgium,0 days 02:34:46,Van Dorpe,Jo,85,40,M,9286.0,0 days 02:30:00
2007,M,Austria,0 days 02:35:17,Hanreich,Andreas,87,40,M,9317.0,0 days 02:30:00
2007,M,Germany,0 days 02:36:23,GauÃÂ,Wolfgang,102,40,M,9383.0,0 days 02:30:00
2007,M,Germany,0 days 02:37:23,Ebel,Thomas,112,40,M,9443.0,0 days 02:30:00
2007,M,Spain,0 days 02:37:52,Rodriguez Escudero,Jose Luis,118,40,M,9472.0,0 days 02:30:00
