year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,W,Denmark,0 days 03:09:50,Ahm,Maria,2894,20,W,11390.0,0 days 03:00:00
2017,W,Germany,0 days 03:27:22,Bittel,Corinna,6194,20,W,12442.0,0 days 03:20:00
2017,W,Austria,0 days 03:46:36,Kubai,Monika,11941,20,W,13596.0,0 days 03:40:00
2017,W,Hong Kong,0 days 03:49:50,Ko,Katherine Tien Yat,13010,20,W,13790.0,0 days 03:40:00
2017,W,Germany,0 days 03:58:54,Hevekerl,Mary,16767,20,W,14334.0,0 days 03:50:00
2017,W,Germany,0 days 04:05:32,Meinhold,Melanie,19118,20,W,14732.0,0 days 04:00:00
2017,W,Germany,0 days 04:11:27,Herbrand,Anne,20980,20,W,15087.0,0 days 04:10:00
2017,W,Germany,0 days 04:20:03,Jahn,Clara,23694,20,W,15603.0,0 days 04:20:00
2017,W,Germany,0 days 04:20:27,Ehru,Florence,23806,20,W,15627.0,0 days 04:20:00
2017,W,Germany,0 days 04:22:47,Beck,Anna,24522,20,W,15767.0,0 days 04:20:00
