year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,W,Norway,0 days 03:52:29,Nystad,Vera Vigunante,13160,70,W,13949.0,0 days 03:50:00
2018,W,United Kingdom,0 days 04:25:13,Nicholls,Susan,23718,70,W,15913.0,0 days 04:20:00
2018,W,Germany,0 days 04:37:26,Pithan,Ulrike,27093,70,W,16646.0,0 days 04:30:00
2018,W,Germany,0 days 04:39:12,Franke-Thurau,Ursula,27491,70,W,16752.0,0 days 04:30:00
2018,W,Germany,0 days 04:43:50,Sauerwald,Vasiljka,28612,70,W,17030.0,0 days 04:40:00
2018,W,France,0 days 04:46:07,Beller,Diamante,29218,70,W,17167.0,0 days 04:40:00
2018,W,Germany,0 days 04:52:26,KrÃÂ¼gel,Ingrid,30720,70,W,17546.0,0 days 04:50:00
2018,W,Germany,0 days 04:58:15,KÃÂ¤fer,Martha,32114,70,W,17895.0,0 days 04:50:00
2018,W,United Kingdom,0 days 04:59:09,Little,Gina,32307,70,W,17949.0,0 days 04:50:00
2018,W,France,0 days 05:04:50,Perdreau,Marie Claude,33280,70,W,18290.0,0 days 05:00:00
