year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2008,W,Switzerland,0 days 03:42:14,Frauchiger,Bettina,10090,20,W,13334.0,0 days 03:40:00
2008,W,Denmark,0 days 03:42:46,Christensen,Sofie,10262,20,W,13366.0,0 days 03:40:00
2008,W,Germany,0 days 03:51:26,Starke,Maria,13273,20,W,13886.0,0 days 03:50:00
2008,W,Germany,0 days 03:51:54,DÃÂ¶rks,Linda,13477,20,W,13914.0,0 days 03:50:00
2008,W,Germany,0 days 03:55:47,Borgwardt,Wiebke,15038,20,W,14147.0,0 days 03:50:00
2008,W,South Africa,0 days 03:57:13,Siebert,Ezann,15660,20,W,14233.0,0 days 03:50:00
2008,W,Denmark,0 days 03:59:13,Mikkelsen,Mette Dahl,16672,20,W,14353.0,0 days 03:50:00
2008,W,Denmark,0 days 04:01:48,Thomasen,Lisa,17695,20,W,14508.0,0 days 04:00:00
2008,W,Denmark,0 days 04:04:45,Krogh,Sara Skov,18594,20,W,14685.0,0 days 04:00:00
2008,W,Denmark,0 days 04:06:31,Neve Petersen,Pernille,19134,20,W,14791.0,0 days 04:00:00
