year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2021,W,Poland,0 days 02:27:41,Paszkiewicz,Izabela,53,30,W,8861.0,0 days 02:20:00
2021,W,Kenya,0 days 02:28:18,Chebitok,Ruth,60,30,W,8898.0,0 days 02:20:00
2021,W,Switzerland,0 days 02:30:37,StrÃÂ¤hl,Martina,83,30,W,9037.0,0 days 02:30:00
2021,W,Hungary,0 days 02:31:08,SzabÃÂ³,NÃÂ³ra,85,30,W,9068.0,0 days 02:30:00
2021,W,Belgium,0 days 02:34:44,Vandenbussche,Hanna,131,30,W,9284.0,0 days 02:30:00
2021,W,United Kingdom,0 days 02:38:34,Lavender,Alison,211,30,W,9514.0,0 days 02:30:00
2021,W,Germany,0 days 02:42:00,Rellensmann,Johanna,304,30,W,9720.0,0 days 02:40:00
2021,W,Germany,0 days 02:42:31,Brandt,Victoria,319,30,W,9751.0,0 days 02:40:00
2021,W,Israel,0 days 02:44:37,Deutsch,Beatie,378,30,W,9877.0,0 days 02:40:00
2021,W,Germany,0 days 02:45:54,Fischer,Katja,420,30,W,9954.0,0 days 02:40:00
