year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2016,W,Japan,0 days 02:54:22,Nakamura,Mika,945,45,W,10462.0,0 days 02:50:00
2016,W,Belgium,0 days 02:55:16,van Hooydonck,Els,1018,45,W,10516.0,0 days 02:50:00
2016,W,Belgium,0 days 02:58:14,Jouniaux,FranÃÂ§oise,1320,45,W,10694.0,0 days 02:50:00
2016,W,Iceland,0 days 02:58:26,Olafsdottir,Helen,1349,45,W,10706.0,0 days 02:50:00
2016,W,Italy,0 days 03:01:32,Mazza,Carla,1721,45,W,10892.0,0 days 03:00:00
2016,W,Sweden,0 days 03:04:33,Kvapil,Helena,1980,45,W,11073.0,0 days 03:00:00
2016,W,Germany,0 days 03:04:52,Wieditz,Kirsten,2012,45,W,11092.0,0 days 03:00:00
2016,W,Sweden,0 days 03:05:28,Brink,Carin,2070,45,W,11128.0,0 days 03:00:00
2016,W,Finland,0 days 03:06:21,HyyppÃÂ¤,Mari,2164,45,W,11181.0,0 days 03:00:00
2016,W,United Kingdom,0 days 03:09:06,Jeffery,Deborah,2486,45,W,11346.0,0 days 03:00:00
