year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2005,M,Italy,0 days 03:00:00,Zanella,Giorgio,1055,65,M,10800.0,0 days 03:00:00
2005,M,Germany,0 days 03:13:20,Meinel,Hans,2182,65,M,11600.0,0 days 03:10:00
2005,M,Germany,0 days 03:17:47,Knobelsdorf,Paul,2787,65,M,11867.0,0 days 03:10:00
2005,M,Italy,0 days 03:20:17,Madotto,Francesco,3189,65,M,12017.0,0 days 03:20:00
2005,M,Germany,0 days 03:20:39,Scholtz,Helmut,3236,65,M,12039.0,0 days 03:20:00
2005,M,Germany,0 days 03:20:50,Naumann,Ingo,3257,65,M,12050.0,0 days 03:20:00
2005,M,Germany,0 days 03:27:27,Winkelmann,JÃÂ¼rgen,4347,65,M,12447.0,0 days 03:20:00
2005,M,Germany,0 days 03:27:46,Vollbracht,Heinrich,4415,65,M,12466.0,0 days 03:20:00
2005,M,Germany,0 days 03:30:16,Bathe,Lothar,4985,65,M,12616.0,0 days 03:30:00
2005,M,Germany,0 days 03:30:20,Ruck,Werner,5004,65,M,12620.0,0 days 03:30:00
