year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,W,Portugal,0 days 03:09:35,Grare,ConceiÃÂ§ÃÂ£o,2241,55,W,11375.0,0 days 03:00:00
2010,W,Italy,0 days 03:11:03,Zanoner,Rosalia,2439,55,W,11463.0,0 days 03:10:00
2010,W,Germany,0 days 03:24:00,Halfmann,BÃÂ¤rbel,4757,55,W,12240.0,0 days 03:20:00
2010,W,Austria,0 days 03:27:21,Schmelz,Christine,5559,55,W,12441.0,0 days 03:20:00
2010,W,Italy,0 days 03:28:35,Camassa,Alessandra,5918,55,W,12515.0,0 days 03:20:00
2010,W,Denmark,0 days 03:31:40,Bastiansen,Anne,6836,55,W,12700.0,0 days 03:30:00
2010,W,Germany,0 days 03:35:28,UnsÃÂ¶ld,Anna,7881,55,W,12928.0,0 days 03:30:00
2010,W,Germany,0 days 03:39:28,Hedinger,Christine,9042,55,W,13168.0,0 days 03:30:00
2010,W,France,0 days 03:39:31,Demarche,Michele,9057,55,W,13171.0,0 days 03:30:00
2010,W,Netherlands,0 days 03:44:06,Van Bohemen,Trees,10451,55,W,13446.0,0 days 03:40:00
