year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2007,M,Japan,0 days 03:59:52,Nishino,Yoshio,15551,75,M,14392.0,0 days 03:50:00
2007,M,Germany,0 days 04:00:10,Bauer,Oswald,15650,75,M,14410.0,0 days 04:00:00
2007,M,France,0 days 04:32:40,Roger,Pierre,24568,75,M,16360.0,0 days 04:30:00
2007,M,Germany,0 days 04:37:54,Siebold,Franz,25620,75,M,16674.0,0 days 04:30:00
2007,M,Germany,0 days 05:27:28,Vogel,Siegfried,31316,75,M,19648.0,0 days 05:20:00
2007,M,United States,0 days 05:31:37,Woolam,James,31520,75,M,19897.0,0 days 05:30:00
2007,M,Germany,0 days 05:43:49,Braiger,Reinmar,31924,75,M,20629.0,0 days 05:40:00
2007,M,Japan,0 days 05:51:30,Sorimachi,Kenjiro,32110,75,M,21090.0,0 days 05:50:00
2007,M,Austria,0 days 06:13:19,Unterweger,Primus,32389,75,M,22399.0,0 days 06:10:00
2007,M,Greece,0 days 06:24:21,Douros,Thomas,32458,75,M,23061.0,0 days 06:20:00
