year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2000,W,Sweden,0 days 03:06:58,Pospeshina,Lubov,1224,45,W,11218.0,0 days 03:00:00
2000,W,Germany,0 days 03:08:48,Westphal,Elisabeth,1372,45,W,11328.0,0 days 03:00:00
2000,W,Germany,0 days 03:11:47,Brandts,Inge,1641,45,W,11507.0,0 days 03:10:00
2000,W,Denmark,0 days 03:11:51,Warming,Annette,1650,45,W,11511.0,0 days 03:10:00
2000,W,Netherlands,0 days 03:12:25,Dingemans,Sylvia,1692,45,W,11545.0,0 days 03:10:00
2000,W,Germany,0 days 03:16:24,Bonhaus,Brigitte,2060,45,W,11784.0,0 days 03:10:00
2000,W,Germany,0 days 03:24:41,Doeding,Charlotte,3043,45,W,12281.0,0 days 03:20:00
2000,W,United Kingdom,0 days 03:25:14,Bould,Carole,3110,45,W,12314.0,0 days 03:20:00
2000,W,Denmark,0 days 03:25:31,Loenstad,Anni,3159,45,W,12331.0,0 days 03:20:00
2000,W,Germany,0 days 03:26:26,Knobloch,Ursula von,3294,45,W,12386.0,0 days 03:20:00
