year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2006,W,Netherlands,0 days 03:08:44,Dingemans,Sylvia,1381,55,W,11324.0,0 days 03:00:00
2006,W,France,0 days 04:33:40,Chevillard,Marie-Madeleine,2029,55,W,16420.0,0 days 04:30:00
2006,W,Norway,0 days 03:25:26,Erikssen,Eli,3271,55,W,12326.0,0 days 03:20:00
2006,W,Denmark,0 days 03:27:34,Just,Hanne,3659,55,W,12454.0,0 days 03:20:00
2006,W,United States,0 days 03:32:06,Kleiman,Lynn,4594,55,W,12726.0,0 days 03:30:00
2006,W,Germany,0 days 03:39:52,Bessinger,Ingrid,6120,55,W,13192.0,0 days 03:30:00
2006,W,Denmark,0 days 03:46:10,WinslÃÂ¸w,Jytte,7584,55,W,13570.0,0 days 03:40:00
2006,W,Denmark,0 days 03:48:35,Thomsen,Jonna Juul,8215,55,W,13715.0,0 days 03:40:00
2006,W,Germany,0 days 03:48:56,Hacke,Siglinde,8319,55,W,13736.0,0 days 03:40:00
2006,W,Germany,0 days 03:50:15,GÃÂ¶thel,Gisela,8664,55,W,13815.0,0 days 03:50:00
