year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,M,Republic of Ireland,0 days 02:19:06,O'Hanlon,Gary,25,40,M,8346.0,0 days 02:10:00
2018,M,Germany,0 days 02:19:54,Harwardt,Valentin,29,40,M,8394.0,0 days 02:10:00
2018,M,Norway,0 days 02:23:26,Nilsen,BjÃÂ¸rn Ivar,45,40,M,8606.0,0 days 02:20:00
2018,M,Netherlands,0 days 02:26:10,van Wel,Reinardus,67,40,M,8770.0,0 days 02:20:00
2018,M,Spain,0 days 02:27:11,Arauzo Sarmiento,Ivan,77,40,M,8831.0,0 days 02:20:00
2018,M,United Kingdom,0 days 02:27:55,Jenkin,Mark,85,40,M,8875.0,0 days 02:20:00
2018,M,United Kingdom,0 days 02:28:05,Whitwam,Ady,87,40,M,8885.0,0 days 02:20:00
2018,M,France,0 days 02:28:15,Petriacq,Lionel,89,40,M,8895.0,0 days 02:20:00
2018,M,Sweden,0 days 02:28:30,Orre,Henrik,91,40,M,8910.0,0 days 02:20:00
2018,M,Republic of Ireland,0 days 02:28:32,O'Toole,Paddy,93,40,M,8912.0,0 days 02:20:00
