year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,M,Germany,0 days 03:04:44,Lippold,GÃÂ¼nther,2101,65,M,11084.0,0 days 03:00:00
2018,M,Germany,0 days 03:11:35,Alt,Rudolf,2960,65,M,11495.0,0 days 03:10:00
2018,M,Mexico,0 days 03:17:00,Fletes,Jorge,3862,65,M,11820.0,0 days 03:10:00
2018,M,United Kingdom,0 days 03:21:49,Graham,James,4716,65,M,12109.0,0 days 03:20:00
2018,M,Colombia,0 days 03:22:37,Suarez Contreras,Julio Ernesto,4856,65,M,12157.0,0 days 03:20:00
2018,M,Colombia,0 days 03:27:28,Viteri,Diogenes,5961,65,M,12448.0,0 days 03:20:00
2018,M,Italy,0 days 03:28:00,Venturino,Mario,6115,65,M,12480.0,0 days 03:20:00
2018,M,Taiwan,0 days 03:28:54,Hsia,Haiyin,6374,65,M,12534.0,0 days 03:20:00
2018,M,Netherlands,0 days 03:29:30,Holterman,Jan,6592,65,M,12570.0,0 days 03:20:00
2018,M,Germany,0 days 03:30:34,Kramer,Wolfgang,6856,65,M,12634.0,0 days 03:30:00
