year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
1999,M,Germany,0 days 02:44:59,Wemmer,Dr. Georg,275,55,M,9899.0,0 days 02:40:00
1999,M,Germany,0 days 02:54:17,Nau,Dieter,601,55,M,10457.0,0 days 02:50:00
1999,M,Norway,0 days 02:55:53,Pedersen,Thor Sverre,684,55,M,10553.0,0 days 02:50:00
1999,M,Germany,0 days 02:56:12,Arms,Peter,702,55,M,10572.0,0 days 02:50:00
1999,M,Germany,0 days 02:58:30,Vogel,Hans-Joachim,869,55,M,10710.0,0 days 02:50:00
1999,M,Germany,0 days 02:58:45,Bethke,Hartmut,890,55,M,10725.0,0 days 02:50:00
1999,M,Denmark,0 days 02:59:47,Hammershoj,Preben,1006,55,M,10787.0,0 days 02:50:00
1999,M,Germany,0 days 02:59:54,Poley,Dieter,1017,55,M,10794.0,0 days 02:50:00
1999,M,Germany,0 days 03:00:21,Lasse,Detlef,1046,55,M,10821.0,0 days 03:00:00
1999,M,Germany,0 days 03:00:30,Rauscher,Hubert,1061,55,M,10830.0,0 days 03:00:00
