year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2022,W,United States,0 days 02:52:05,Stanley-Dottin,Erica,1299,50,W,10325.0,0 days 02:50:00
2022,W,United Kingdom,0 days 02:58:26,Harris,Karima,2091,50,W,10706.0,0 days 02:50:00
2022,W,Finland,0 days 02:58:26,JÃÂ¤rvelÃÂ¤,Katja,2091,50,W,10706.0,0 days 02:50:00
2022,W,Italy,0 days 02:58:41,Di Martino,Ivana,2136,50,W,10721.0,0 days 02:50:00
2022,W,Norway,0 days 03:03:34,Ragnvaldsen,Monica,2753,50,W,11014.0,0 days 03:00:00
2022,W,United Kingdom,0 days 03:06:08,Dixon,Lindsay,3011,50,W,11168.0,0 days 03:00:00
2022,W,Australia,0 days 03:06:20,Bourke Martignoni,Joanna,3032,50,W,11180.0,0 days 03:00:00
2022,W,Republic of Ireland,0 days 03:07:14,Curley,Anne,3148,50,W,11234.0,0 days 03:00:00
2022,W,United Kingdom,0 days 03:07:15,Atkinson,Sue,3149,50,W,11235.0,0 days 03:00:00
2022,W,Brazil,0 days 03:08:52,Stephenson,Rebecca,3371,50,W,11332.0,0 days 03:00:00
