year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2023,W,United Kingdom,0 days 02:47:19,McDonald,Susan,1314,55,W,10039.0,0 days 02:40:00
2023,W,Norway,0 days 03:07:42,Overvaag,Kristin,4292,55,W,11262.0,0 days 03:00:00
2023,W,United States,0 days 03:07:47,MIX,SUSAN,4303,55,W,11267.0,0 days 03:00:00
2023,W,United States,0 days 03:12:11,Harvey,Jennifer,5074,55,W,11531.0,0 days 03:10:00
2023,W,Switzerland,0 days 03:12:36,Widmer,Beate,5155,55,W,11556.0,0 days 03:10:00
2023,W,China,0 days 03:16:08,Jiang,Hong,5907,55,W,11768.0,0 days 03:10:00
2023,W,Hong Kong,0 days 03:16:17,Hui,Hung Mui,5938,55,W,11777.0,0 days 03:10:00
2023,W,United States,0 days 03:18:31,Degennaro,Helen,6446,55,W,11911.0,0 days 03:10:00
2023,W,Canada,0 days 03:19:05,Springer,Rhonda,6589,55,W,11945.0,0 days 03:10:00
2023,W,Switzerland,0 days 03:19:50,Denker,Catrina,6770,55,W,11990.0,0 days 03:10:00
