year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2021,M,France,0 days 02:38:08,Senac,Pierre,200,55,M,9488.0,0 days 02:30:00
2021,M,Austria,0 days 02:45:48,Ritter,Arno,415,55,M,9948.0,0 days 02:40:00
2021,M,Germany,0 days 02:46:18,Schulz,Konrad,434,55,M,9978.0,0 days 02:40:00
2021,M,Israel,0 days 02:48:18,Strauss,Roberto,510,55,M,10098.0,0 days 02:40:00
2021,M,Poland,0 days 02:48:37,Wojcik,Janusz,525,55,M,10117.0,0 days 02:40:00
2021,M,Republic of Ireland,0 days 02:50:13,Newman,Eddie,588,55,M,10213.0,0 days 02:50:00
2021,M,Canada,0 days 02:52:51,Thorpe,Bruce,703,55,M,10371.0,0 days 02:50:00
2021,M,United States,0 days 02:53:11,Eder,Jim,719,55,M,10391.0,0 days 02:50:00
2021,M,Sweden,0 days 02:53:22,Silfver,Stefan,729,55,M,10402.0,0 days 02:50:00
2021,M,United States,0 days 02:53:52,Cobler,Bill,755,55,M,10432.0,0 days 02:50:00
