year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
1999,W,Germany,0 days 02:42:15,Bak,Maria,226,40,W,9735.0,0 days 02:40:00
1999,W,Germany,0 days 03:11:17,Abraham,Angela,1886,40,W,11477.0,0 days 03:10:00
1999,W,Germany,0 days 03:12:12,Hansen,Hannegret,1972,40,W,11532.0,0 days 03:10:00
1999,W,Netherlands,0 days 03:14:00,Kroonenberg,Susan,2174,40,W,11640.0,0 days 03:10:00
1999,W,United States,0 days 03:14:33,Wickham,Marie,2232,40,W,11673.0,0 days 03:10:00
1999,W,Germany,0 days 03:14:49,Kramer,Christina,2265,40,W,11689.0,0 days 03:10:00
1999,W,Germany,0 days 03:16:06,Nadler,Gabi,2410,40,W,11766.0,0 days 03:10:00
1999,W,Germany,0 days 03:20:18,Scholtyssek,Anna,2932,40,W,12018.0,0 days 03:20:00
1999,W,Germany,0 days 03:21:28,Sawatz,Gerda,3069,40,W,12088.0,0 days 03:20:00
1999,W,Germany,0 days 03:22:05,Humann,Ingeborg,3150,40,W,12125.0,0 days 03:20:00
