year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
1999,M,Switzerland,0 days 03:08:16,Vetsch,Christian,1610,65,M,11296.0,0 days 03:00:00
1999,M,Austria,0 days 03:21:12,Kreidl,Hans,3038,65,M,12072.0,0 days 03:20:00
1999,M,France,0 days 03:24:56,Hamon,Michel,3581,65,M,12296.0,0 days 03:20:00
1999,M,Germany,0 days 03:28:19,Papcke,Gerd,4174,65,M,12499.0,0 days 03:20:00
1999,M,Germany,0 days 03:34:10,Tiede,Klaus,5247,65,M,12850.0,0 days 03:30:00
1999,M,Germany,0 days 03:35:53,Mainka,Berthold,5553,65,M,12953.0,0 days 03:30:00
1999,M,Germany,0 days 03:37:04,Ide,Reinhard,5780,65,M,13024.0,0 days 03:30:00
1999,M,Germany,0 days 03:37:09,Oremek,GÃÂ¼nter,5798,65,M,13029.0,0 days 03:30:00
1999,M,Austria,0 days 03:38:03,Bachmann,Heribert,5981,65,M,13083.0,0 days 03:30:00
1999,M,Germany,0 days 03:38:16,UebelgÃÂ¼nne,Detlef-RÃÂ¼diger,6022,65,M,13096.0,0 days 03:30:00
