year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,M,New Zealand,0 days 02:50:32,Prangnell,Alastair,785,60,M,10232.0,0 days 02:50:00
2018,M,Finland,0 days 02:59:01,Talvitie,Tapio,1524,60,M,10741.0,0 days 02:50:00
2018,M,France,0 days 03:01:27,Galim,Ernest Max,1816,60,M,10887.0,0 days 03:00:00
2018,M,Republic of Ireland,0 days 03:02:52,Donohoe,Peter,1936,60,M,10972.0,0 days 03:00:00
2018,M,Belgium,0 days 03:03:30,Bodart,Serge,1991,60,M,11010.0,0 days 03:00:00
2018,M,Sweden,0 days 03:03:45,Nilsson,GÃÂ¶ran,2009,60,M,11025.0,0 days 03:00:00
2018,M,Norway,0 days 03:05:13,Skandsen,Gunnar,2144,60,M,11113.0,0 days 03:00:00
2018,M,Austria,0 days 03:06:53,Kranawitter,Rudolf,2324,60,M,11213.0,0 days 03:00:00
2018,M,Germany,0 days 03:06:54,Kuhl,Dietmar,2327,60,M,11214.0,0 days 03:00:00
2018,M,Canada,0 days 03:09:27,Crowe,Wayne,2657,60,M,11367.0,0 days 03:00:00
