year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2012,M,Estonia,0 days 02:38:28,Vaine,Heinar,151,20,M,9508.0,0 days 02:30:00
2012,M,Germany,0 days 02:45:23,Seidel,Stefan,306,20,M,9923.0,0 days 02:40:00
2012,M,Chile,0 days 02:57:37,LeÃÂ³n Baros,SebastiÃÂ¡n,1026,20,M,10657.0,0 days 02:50:00
2012,M,Germany,0 days 03:06:19,Bellwon,Arian,1972,20,M,11179.0,0 days 03:00:00
2012,M,Germany,0 days 03:10:21,Fenner,Max,2484,20,M,11421.0,0 days 03:10:00
2012,M,Switzerland,0 days 03:11:45,Manser,Dimitri,2682,20,M,11505.0,0 days 03:10:00
2012,M,Denmark,0 days 03:15:17,Stisen,Peter,3299,20,M,11717.0,0 days 03:10:00
2012,M,United States,0 days 03:26:04,Goethe,Eric,5448,20,M,12364.0,0 days 03:20:00
2012,M,Czech Republic,0 days 03:30:21,Kral,Matej,6859,20,M,12621.0,0 days 03:30:00
2012,M,Denmark,0 days 03:38:20,Wall-Gremstrup,Victor,8987,20,M,13100.0,0 days 03:30:00
