year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,W,Republic of Ireland,0 days 02:37:55,Ganiel,Gladys,286,40,W,9475.0,0 days 02:30:00
2017,W,Norway,0 days 02:49:11,Gunnarsson,Jessica,729,40,W,10151.0,0 days 02:40:00
2017,W,Argentina,0 days 02:50:39,Ortiz,Mariela,815,40,W,10239.0,0 days 02:50:00
2017,W,Switzerland,0 days 02:52:30,Meier-Hunger,Arlette,938,40,W,10350.0,0 days 02:50:00
2017,W,France,0 days 02:53:26,Camelot,Claire Helene,988,40,W,10406.0,0 days 02:50:00
2017,W,Denmark,0 days 02:55:21,Buskov,Anita,1137,40,W,10521.0,0 days 02:50:00
2017,W,Switzerland,0 days 02:57:34,Maurer,Arlette,1374,40,W,10654.0,0 days 02:50:00
2017,W,Mexico,0 days 02:57:48,Hernandez Contreras,Cibelle,1427,40,W,10668.0,0 days 02:50:00
2017,W,Australia,0 days 02:58:07,Jordan,Erika,1481,40,W,10687.0,0 days 02:50:00
2017,W,Sweden,0 days 02:58:26,RutstrÃÂ¶m,Jenny,1534,40,W,10706.0,0 days 02:50:00
