year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2001,M,Germany,0 days 02:53:59,Molero-Membrilla,J.,637,60,M,10439.0,0 days 02:50:00
2001,M,Germany,0 days 02:57:03,Meinel,Hans,858,60,M,10623.0,0 days 02:50:00
2001,M,Italy,0 days 02:59:32,Ritsch,Anton,1130,60,M,10772.0,0 days 02:50:00
2001,M,Germany,0 days 03:04:33,Hunold,Klaus,1520,60,M,11073.0,0 days 03:00:00
2001,M,Germany,0 days 03:05:22,Schwarz,Hans-Peter,1594,60,M,11122.0,0 days 03:00:00
2001,M,Germany,0 days 03:06:38,Helbig,Wolfgang,1708,60,M,11198.0,0 days 03:00:00
2001,M,Germany,0 days 03:08:30,Segebart,Dieter,1891,60,M,11310.0,0 days 03:00:00
2001,M,Germany,0 days 03:09:20,Acampora,Joseph,1994,60,M,11360.0,0 days 03:00:00
2001,M,Germany,0 days 03:09:49,Glasenapp,Joachim von,2054,60,M,11389.0,0 days 03:00:00
2001,M,Germany,0 days 03:11:05,Bos,Rob,2175,60,M,11465.0,0 days 03:10:00
