year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2007,M,Germany,0 days 03:43:42,NeuÃÂ,JÃÂ¼rgen,9436,70,M,13422.0,0 days 03:40:00
2007,M,Japan,0 days 03:49:55,Maehara,Kiyoharu,11441,70,M,13795.0,0 days 03:40:00
2007,M,Germany,0 days 04:03:46,Grutzmacher,Peter,16689,70,M,14626.0,0 days 04:00:00
2007,M,Germany,0 days 04:06:51,Kleinschmidt,Gert,17525,70,M,14811.0,0 days 04:00:00
2007,M,Finland,0 days 04:11:20,Laitinen,Martti,18838,70,M,15080.0,0 days 04:10:00
2007,M,Germany,0 days 04:11:34,Schurig,Gerhard,18913,70,M,15094.0,0 days 04:10:00
2007,M,Germany,0 days 04:11:56,Meider,Peter,19012,70,M,15116.0,0 days 04:10:00
2007,M,Germany,0 days 04:13:54,Gajewski,Horst,19616,70,M,15234.0,0 days 04:10:00
2007,M,Germany,0 days 04:14:15,Templin,Manfred,19714,70,M,15255.0,0 days 04:10:00
2007,M,Germany,0 days 04:14:20,Papcke,Gerd,19741,70,M,15260.0,0 days 04:10:00
