year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2000,W,Germany,0 days 03:55:37,Varrelmann,Gisela,9195,60,W,14137.0,0 days 03:50:00
2000,W,Germany,0 days 03:56:02,KÃÂ¼pper,Hannelore,9312,60,W,14162.0,0 days 03:50:00
2000,W,Sweden,0 days 03:57:34,Martensson,Gunilla,9732,60,W,14254.0,0 days 03:50:00
2000,W,Germany,0 days 03:57:42,Stallmann,Resi,9769,60,W,14262.0,0 days 03:50:00
2000,W,Germany,0 days 03:59:49,Greisiger,Karin,10362,60,W,14389.0,0 days 03:50:00
2000,W,Germany,0 days 04:13:49,Pageler,Elke,13282,60,W,15229.0,0 days 04:10:00
2000,W,Germany,0 days 04:14:55,Rosinska,Janina,13528,60,W,15295.0,0 days 04:10:00
2000,W,Germany,0 days 04:17:05,Brandt,Gisela,13993,60,W,15425.0,0 days 04:10:00
2000,W,Germany,0 days 04:23:07,Reusch,Hannelore,15223,60,W,15787.0,0 days 04:20:00
2000,W,Germany,0 days 04:23:27,Wohlenberg,Elfi,15307,60,W,15807.0,0 days 04:20:00
