year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2006,M,Spain,0 days 02:35:44,Gonzalez,Jose Manuel,69,50,M,9344.0,0 days 02:30:00
2006,M,Belgium,0 days 02:42:46,Seynaeve,Johan,155,50,M,9766.0,0 days 02:40:00
2006,M,Germany,0 days 02:42:47,Wild,Karlheinz,156,50,M,9767.0,0 days 02:40:00
2006,M,Norway,0 days 02:44:38,Hoest,Haakon,191,50,M,9878.0,0 days 02:40:00
2006,M,France,0 days 02:48:36,Fraczkiewicz,Bertrand,268,50,M,10116.0,0 days 02:40:00
2006,M,Germany,0 days 02:51:12,MÃÂ¼ller,Christoph,342,50,M,10272.0,0 days 02:50:00
2006,M,Germany,0 days 02:51:13,Bosse,Hans-Joachim,344,50,M,10273.0,0 days 02:50:00
2006,M,Germany,0 days 02:51:18,Goldammer,Klaus,348,50,M,10278.0,0 days 02:50:00
2006,M,Italy,0 days 02:51:53,Dibisceglia,Giuseppe,367,50,M,10313.0,0 days 02:50:00
2006,M,Norway,0 days 02:52:52,Kveli,Kjetil,400,50,M,10372.0,0 days 02:50:00
