year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2023,M,Australia,0 days 02:35:32,Ambrose,Colin,445,55,M,9332.0,0 days 02:30:00
2023,M,France,0 days 02:40:51,senac,pierre,774,55,M,9651.0,0 days 02:40:00
2023,M,United Kingdom,0 days 02:40:55,Freary,Paul,781,55,M,9655.0,0 days 02:40:00
2023,M,United Kingdom,0 days 02:43:06,McDonagh,Michael,935,55,M,9786.0,0 days 02:40:00
2023,M,France,0 days 02:43:54,Laforge,Thierry,1011,55,M,9834.0,0 days 02:40:00
2023,M,Italy,0 days 02:44:23,MATERAZZI,GIANCARLO,1062,55,M,9863.0,0 days 02:40:00
2023,M,United States,0 days 02:45:41,Tayeri,Thomas,1165,55,M,9941.0,0 days 02:40:00
2023,M,United Kingdom,0 days 02:47:11,Oosthuizen,Christo,1303,55,M,10031.0,0 days 02:40:00
2023,M,Germany,0 days 02:47:31,Schulz,Konrad,1336,55,M,10051.0,0 days 02:40:00
2023,M,Norway,0 days 02:48:38,Oldervoll,Frode,1445,55,M,10118.0,0 days 02:40:00
