year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2010,W,Denmark,0 days 03:30:51,Nielsen,Josephine Lund,6640,20,W,12651.0,0 days 03:30:00
2010,W,Denmark,0 days 03:33:20,Bertelsen,Ane,7276,20,W,12800.0,0 days 03:30:00
2010,W,Germany,0 days 03:36:36,Baumann,Magdalena,8199,20,W,12996.0,0 days 03:30:00
2010,W,Germany,0 days 03:48:20,Brandt,Larissa,11910,20,W,13700.0,0 days 03:40:00
2010,W,Germany,0 days 03:57:20,BÃÂ¼chler,Eleonore,15378,20,W,14240.0,0 days 03:50:00
2010,W,Germany,0 days 04:04:36,Elfers,Leonie,18056,20,W,14676.0,0 days 04:00:00
2010,W,Denmark,0 days 04:11:04,Forsberg,Sofie,20039,20,W,15064.0,0 days 04:10:00
2010,W,Belgium,0 days 04:12:07,Van Thorenburg,Manon,20335,20,W,15127.0,0 days 04:10:00
2010,W,Denmark,0 days 04:13:33,Randrup,Julie Marie,20755,20,W,15213.0,0 days 04:10:00
2010,W,Germany,0 days 04:20:16,Worm,Kaja,22737,20,W,15616.0,0 days 04:20:00
