year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2015,W,Kenya,0 days 02:19:25,Cherono,Gladys,48,30,W,8365.0,0 days 02:10:00
2015,W,Netherlands,0 days 02:26:46,Deelstra,Andrea,104,30,W,8806.0,0 days 02:20:00
2015,W,Croatia,0 days 02:27:57,Nemec,Lisa,117,30,W,8877.0,0 days 02:20:00
2015,W,Poland,0 days 02:29:41,Kowalska,Katarzyna,146,30,W,8981.0,0 days 02:20:00
2015,W,Japan,0 days 02:31:27,Hayakawa,Eri,165,30,W,9087.0,0 days 02:30:00
2015,W,Peru,0 days 02:33:21,Arzapana,Vilma,188,30,W,9201.0,0 days 02:30:00
2015,W,United States,0 days 02:34:45,Dionne,Hilary,221,30,W,9285.0,0 days 02:30:00
2015,W,France,0 days 02:35:12,Komu,Martha,232,30,W,9312.0,0 days 02:30:00
2015,W,Spain,0 days 02:36:03,Bejarano,Sonia,252,30,W,9363.0,0 days 02:30:00
2015,W,Spain,0 days 02:36:11,Casanueva,Marisa,257,30,W,9371.0,0 days 02:30:00
