year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2014,W,Germany,0 days 03:07:40,Apel,Sabine,1908,55,W,11260.0,0 days 03:00:00
2014,W,Canada,0 days 03:23:56,Silvey,Carolyn,4243,55,W,12236.0,0 days 03:20:00
2014,W,United States,0 days 03:24:02,Heinen,Denise,4262,55,W,12242.0,0 days 03:20:00
2014,W,Germany,0 days 03:24:51,Doegl,Annette,4443,55,W,12291.0,0 days 03:20:00
2014,W,United States,0 days 03:31:45,Butler,Pam,6026,55,W,12705.0,0 days 03:30:00
2014,W,United States,0 days 03:33:09,Sexton,Carol,6301,55,W,12789.0,0 days 03:30:00
2014,W,Austria,0 days 03:35:25,Thaller,Elisabeth,6816,55,W,12925.0,0 days 03:30:00
2014,W,Norway,0 days 03:36:08,Stavoe,Norunn,6980,55,W,12968.0,0 days 03:30:00
2014,W,Denmark,0 days 03:36:28,Lando,Ane,7073,55,W,12988.0,0 days 03:30:00
2014,W,France,0 days 03:37:52,Mutzig,Elisabeth,7414,55,W,13072.0,0 days 03:30:00
