year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2015,W,Belgium,0 days 02:31:56,Dejaeghere,Veerle,169,40,W,9116.0,0 days 02:30:00
2015,W,Hungary,0 days 02:41:28,Simona,Staicu,390,40,W,9688.0,0 days 02:40:00
2015,W,France,0 days 02:48:18,Prioux,Marie,686,40,W,10098.0,0 days 02:40:00
2015,W,Argentina,0 days 02:51:31,Sesto,Valeria,862,40,W,10291.0,0 days 02:50:00
2015,W,Switzerland,0 days 02:54:41,MÃÂ¼ller,Astrid,1093,40,W,10481.0,0 days 02:50:00
2015,W,Finland,0 days 02:54:53,Davidila,Johanna,1117,40,W,10493.0,0 days 02:50:00
2015,W,Italy,0 days 02:57:03,Banchetti,Lorenza,1334,40,W,10623.0,0 days 02:50:00
2015,W,Switzerland,0 days 02:57:37,Meier-Hunger,Arlette,1418,40,W,10657.0,0 days 02:50:00
2015,W,Sweden,0 days 02:57:45,Justesen,Lona,1443,40,W,10665.0,0 days 02:50:00
2015,W,Austria,0 days 02:58:15,Rosegger,Claudia,1520,40,W,10695.0,0 days 02:50:00
