year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2021,M,Republic of Ireland,0 days 03:02:02,Kearney,Martin,1337,65,M,10922.0,0 days 03:00:00
2021,M,Norway,0 days 03:04:54,HÃÂ¸st,HÃÂ¥kon,1512,65,M,11094.0,0 days 03:00:00
2021,M,Switzerland,0 days 03:17:48,Etter,Johann Jakob,2614,65,M,11868.0,0 days 03:10:00
2021,M,Romania,0 days 03:24:06,Harjoc,Vasile,3247,65,M,12246.0,0 days 03:20:00
2021,M,United States,0 days 03:25:02,Mason,Robert,3365,65,M,12302.0,0 days 03:20:00
2021,M,Spain,0 days 03:28:19,MÃÂ©ndez LÃÂ³pez,Agapito,3795,65,M,12499.0,0 days 03:20:00
2021,M,Poland,0 days 03:30:42,Gil,Stanislaw,4171,65,M,12642.0,0 days 03:30:00
2021,M,Germany,0 days 03:33:32,Wild,Karlheinz,4523,65,M,12812.0,0 days 03:30:00
2021,M,Poland,0 days 03:36:28,Slawinski,Wieslaw,4917,65,M,12988.0,0 days 03:30:00
2021,M,Kenya,0 days 03:38:09,Wairia,Mungai,5181,65,M,13089.0,0 days 03:30:00
