year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2014,M,Canada,0 days 03:29:49,Kostic,Milos,5593,70,M,12589.0,0 days 03:20:00
2014,M,Switzerland,0 days 03:37:12,Ort,Fred,7250,70,M,13032.0,0 days 03:30:00
2014,M,United States,0 days 03:41:47,Ouweleen,John,8378,70,M,13307.0,0 days 03:40:00
2014,M,Japan,0 days 03:45:39,Yamamoto,Hideo,9464,70,M,13539.0,0 days 03:40:00
2014,M,Germany,0 days 03:45:54,Lachmann,Heinz,9531,70,M,13554.0,0 days 03:40:00
2014,M,United Kingdom,0 days 03:46:00,Gardener,John,9558,70,M,13560.0,0 days 03:40:00
2014,M,Denmark,0 days 03:48:45,Sorensen,Robert Smith,10293,70,M,13725.0,0 days 03:40:00
2014,M,Germany,0 days 03:50:53,KÃÂ¼hn,Heinz-RÃÂ¼diger,10955,70,M,13853.0,0 days 03:50:00
2014,M,Germany,0 days 03:52:23,Janek,Siegfried,11355,70,M,13943.0,0 days 03:50:00
2014,M,Chile,0 days 03:55:28,Justiniano,Pedro,12279,70,M,14128.0,0 days 03:50:00
