year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2008,W,Norway,0 days 02:48:40,Kvaeven,Wenche Laegraid,497,40,W,10120.0,0 days 02:40:00
2008,W,Italy,0 days 02:51:48,Jaccheri,Elena,646,40,W,10308.0,0 days 02:50:00
2008,W,Denmark,0 days 02:55:48,Madsen Weiss,Nina,933,40,W,10548.0,0 days 02:50:00
2008,W,South Korea,0 days 02:59:22,Lee,Jung Sook,1363,40,W,10762.0,0 days 02:50:00
2008,W,France,0 days 03:01:06,Rotsaert,Pascale,1534,40,W,10866.0,0 days 03:00:00
2008,W,Germany,0 days 03:01:27,Schucht,Irene,1561,40,W,10887.0,0 days 03:00:00
2008,W,Denmark,0 days 03:02:43,Hermansen,Lene Hjorth,1667,40,W,10963.0,0 days 03:00:00
2008,W,Germany,0 days 03:03:01,Zenk,Ramona,1698,40,W,10981.0,0 days 03:00:00
2008,W,Germany,0 days 03:03:37,Duchstein,Gaby,1750,40,W,11017.0,0 days 03:00:00
2008,W,Sweden,0 days 03:05:56,Miller,Rebecca,1994,40,W,11156.0,0 days 03:00:00
