year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
1999,M,Germany,0 days 02:46:49,Schreiber,Bernd,327,60,M,10009.0,0 days 02:40:00
1999,M,Germany,0 days 02:54:13,RÃÂ¼cker,Heinrich,595,60,M,10453.0,0 days 02:50:00
1999,M,Germany,0 days 02:59:07,Meinel,Hans,926,60,M,10747.0,0 days 02:50:00
1999,M,Germany,0 days 02:59:58,Plessner,Kurt,1023,60,M,10798.0,0 days 02:50:00
1999,M,Germany,0 days 03:03:10,Kahms,Wolfgang,1211,60,M,10990.0,0 days 03:00:00
1999,M,Germany,0 days 03:06:55,Helbig,Wolfgang,1504,60,M,11215.0,0 days 03:00:00
1999,M,Germany,0 days 03:08:44,Mensel,Gerhard,1654,60,M,11324.0,0 days 03:00:00
1999,M,Germany,0 days 03:10:13,Albrecht,Klaus-Dieter,1795,60,M,11413.0,0 days 03:10:00
1999,M,Austria,0 days 03:10:38,Friedle,Othmar,1829,60,M,11438.0,0 days 03:10:00
1999,M,Germany,0 days 03:12:40,Haas,Wolfgang,2032,60,M,11560.0,0 days 03:10:00
