year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2018,W,Ethiopia,0 days 02:18:34,Aga,Ruti,23,25,W,8314.0,0 days 02:10:00
2018,W,Japan,0 days 02:22:23,Matsuda,Mizuki,37,25,W,8543.0,0 days 02:20:00
2018,W,Ethiopia,0 days 02:22:48,Tola,Helen,40,25,W,8568.0,0 days 02:20:00
2018,W,Japan,0 days 02:25:23,Maeda,Honami,59,25,W,8723.0,0 days 02:20:00
2018,W,Portugal,0 days 02:25:27,Rocha,Carla Salome,60,25,W,8727.0,0 days 02:20:00
2018,W,Japan,0 days 02:25:46,Uehara,Miyuki,64,25,W,8746.0,0 days 02:20:00
2018,W,Japan,0 days 02:27:29,Ohara,Rei,79,25,W,8849.0,0 days 02:20:00
2018,W,United States,0 days 02:37:05,Spencer,Emma,235,25,W,9425.0,0 days 02:30:00
2018,W,Spain,0 days 02:37:14,Jordan,Cristina,241,25,W,9434.0,0 days 02:30:00
2018,W,Croatia,0 days 02:38:05,Parlov,Matea,272,25,W,9485.0,0 days 02:30:00
