year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2021,W,Germany,0 days 03:56:58,BÃÂ¶rner,Bettina,8536,65,W,14218.0,0 days 03:50:00
2021,W,Italy,0 days 04:09:40,Sorbara,Domenica,10904,65,W,14980.0,0 days 04:00:00
2021,W,United States,0 days 04:14:12,Bernot,Lynn,11671,65,W,15252.0,0 days 04:10:00
2021,W,United States,0 days 04:18:50,Lazaroff,Deborah,12471,65,W,15530.0,0 days 04:10:00
2021,W,Belgium,0 days 04:20:02,Van Woensel,Lut,12667,65,W,15602.0,0 days 04:20:00
2021,W,Germany,0 days 04:20:16,Wunderlich,Dagmar,12710,65,W,15616.0,0 days 04:20:00
2021,W,France,0 days 04:29:22,Mercier,Martine,14282,65,W,16162.0,0 days 04:20:00
2021,W,Germany,0 days 04:29:29,Buncke,Renate,14309,65,W,16169.0,0 days 04:20:00
2021,W,United States,0 days 04:33:52,Boyle,Mary,14968,65,W,16432.0,0 days 04:30:00
2021,W,Spain,0 days 04:35:09,Velasquez P,Luz Marina,15151,65,W,16509.0,0 days 04:30:00
