year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2002,M,Germany,0 days 02:57:35,Braun,Maximilian,1122,20,M,10655.0,0 days 02:50:00
2002,M,Germany,0 days 03:01:34,Ehlert,Finn,1487,20,M,10894.0,0 days 03:00:00
2002,M,Germany,0 days 03:07:34,Kinitz,Jan,2004,20,M,11254.0,0 days 03:00:00
2002,M,Germany,0 days 03:16:28,Mueller,Peter,3075,20,M,11788.0,0 days 03:10:00
2002,M,Germany,0 days 03:16:29,Trusheim,Matthias,3077,20,M,11789.0,0 days 03:10:00
2002,M,Germany,0 days 03:19:12,Splettstoesser,Steffen,3468,20,M,11952.0,0 days 03:10:00
2002,M,Germany,0 days 03:19:12,Hagemann,Philipp,3469,20,M,11952.0,0 days 03:10:00
2002,M,Germany,0 days 03:20:06,Ludwig,Claas,3614,20,M,12006.0,0 days 03:20:00
2002,M,Germany,0 days 03:21:29,Klung,Gabor,3846,20,M,12089.0,0 days 03:20:00
2002,M,Germany,0 days 03:23:11,Teske,Hanno,4128,20,M,12191.0,0 days 03:20:00
