year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2001,W,Germany,0 days 02:59:36,Wilbrand,Dr. Ulrike,1139,45,W,10776.0,0 days 02:50:00
2001,W,Switzerland,0 days 03:01:35,Kleis,MÃÂ¤ggie,1277,45,W,10895.0,0 days 03:00:00
2001,W,Germany,0 days 03:03:17,Hille,Karin,1414,45,W,10997.0,0 days 03:00:00
2001,W,Germany,0 days 03:11:50,Sawatz,Gerda,2248,45,W,11510.0,0 days 03:10:00
2001,W,Austria,0 days 03:13:12,Wielandner,Barbara,2419,45,W,11592.0,0 days 03:10:00
2001,W,Germany,0 days 03:15:59,PÃÂ¶hls,Erika,2795,45,W,11759.0,0 days 03:10:00
2001,W,Switzerland,0 days 03:17:42,Schlittler,Silvia,3023,45,W,11862.0,0 days 03:10:00
2001,W,Netherlands,0 days 03:19:27,Beers,Nelli van,3302,45,W,11967.0,0 days 03:10:00
2001,W,Denmark,0 days 03:20:21,Lindeberg,Suzanne,3429,45,W,12021.0,0 days 03:20:00
2001,W,New Zealand,0 days 03:22:08,Saunders-Francis,Fiona,3721,45,W,12128.0,0 days 03:20:00
