year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,M,Kenya,0 days 02:03:32,Kipchoge,Eliud,1,30,M,7412.0,0 days 02:00:00
2017,M,Kenya,0 days 02:06:13,Kandie,Felix,4,30,M,7573.0,0 days 02:00:00
2017,M,Kenya,0 days 02:06:14,Kipruto,Vincent,5,30,M,7574.0,0 days 02:00:00
2017,M,United States,0 days 02:12:40,Vail,Ryan,8,30,M,7960.0,0 days 02:10:00
2017,M,Australia,0 days 02:12:52,Adams,Liam,9,30,M,7972.0,0 days 02:10:00
2017,M,United Kingdom,0 days 02:12:57,Mellor,Jonathan,10,30,M,7977.0,0 days 02:10:00
2017,M,France,0 days 02:13:10,Malaty,Benjamin,11,30,M,7990.0,0 days 02:10:00
2017,M,Belgium,0 days 02:15:49,van Schuerbeeck,Willem,18,30,M,8149.0,0 days 02:10:00
2017,M,Republic of Ireland,0 days 02:15:50,Seaward,Kevin,19,30,M,8150.0,0 days 02:10:00
2017,M,United States,0 days 02:17:17,Mull,Brandon,25,30,M,8237.0,0 days 02:10:00
