year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2022,M,Germany,0 days 02:40:17,Schulz,Konrad,510,55,M,9617.0,0 days 02:40:00
2022,M,Norway,0 days 02:43:40,Christoffersen,Frank,677,55,M,9820.0,0 days 02:40:00
2022,M,United Kingdom,0 days 02:43:49,Mills,Stuart,694,55,M,9829.0,0 days 02:40:00
2022,M,Canada,0 days 02:44:00,Boulay,Pierre,703,55,M,9840.0,0 days 02:40:00
2022,M,France,0 days 02:45:52,ARMANDY,Michel,842,55,M,9952.0,0 days 02:40:00
2022,M,Faroe Islands,0 days 02:46:30,Olsen,Henry,884,55,M,9990.0,0 days 02:40:00
2022,M,France,0 days 02:46:57,senac,pierre,906,55,M,10017.0,0 days 02:40:00
2022,M,Canada,0 days 02:48:16,YIN,DEHE,988,55,M,10096.0,0 days 02:40:00
2022,M,Republic of Ireland,0 days 02:48:44,Newman,Eddie,1036,55,M,10124.0,0 days 02:40:00
2022,M,Portugal,0 days 02:49:37,Pires,Pedro,1097,55,M,10177.0,0 days 02:40:00
