year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2023,W,Kenya,0 days 02:17:49,Chepkirui,Sheila,53,30,W,8269.0,0 days 02:10:00
2023,W,Ethiopia,0 days 02:19:40,Edesa,Workenesh,71,30,W,8380.0,0 days 02:10:00
2023,W,United Kingdom,0 days 02:22:17,Purdue,Charlotte,85,30,W,8537.0,0 days 02:20:00
2023,W,Romania,0 days 02:23:25,Meringor,Delvine,97,30,W,8605.0,0 days 02:20:00
2023,W,Germany,0 days 02:23:47,Mayer,Domenika,107,30,W,8627.0,0 days 02:20:00
2023,W,Switzerland,0 days 02:25:27,Schlumpf,Fabienne,126,30,W,8727.0,0 days 02:20:00
2023,W,Colombia,0 days 02:25:35,Orjuela,Angie,130,30,W,8735.0,0 days 02:20:00
2023,W,France,0 days 02:29:01,Quemener,AnaÃÂ¯s,206,30,W,8941.0,0 days 02:20:00
2023,W,Uzbekistan,0 days 02:29:28,Khmelevskaya,Marina,216,30,W,8968.0,0 days 02:20:00
2023,W,Germany,0 days 02:29:38,Hottenrott,Laura,222,30,W,8978.0,0 days 02:20:00
