year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2006,W,Poland,0 days 02:30:12,Drybulska,Monica,33,25,W,9012.0,0 days 02:30:00
2006,W,Ethiopia,0 days 02:35:56,Gemechu,Shitaye,75,25,W,9356.0,0 days 02:30:00
2006,W,Ethiopia,0 days 02:36:48,Zekiros,Adanech,84,25,W,9408.0,0 days 02:30:00
2006,W,Ethiopia,0 days 02:41:27,Ashebir,Alem,137,25,W,9687.0,0 days 02:40:00
2006,W,Switzerland,0 days 02:45:22,Neuenschwander,Maja,207,25,W,9922.0,0 days 02:40:00
2006,W,United Kingdom,0 days 02:53:16,Colquhoun,Lucy,406,25,W,10396.0,0 days 02:50:00
2006,W,Germany,0 days 02:56:45,Kenty,Daniela,555,25,W,10605.0,0 days 02:50:00
2006,W,Nepal,0 days 02:58:39,Bharati,Nirmal,698,25,W,10719.0,0 days 02:50:00
2006,W,Australia,0 days 02:59:41,Truscott,Jenny,791,25,W,10781.0,0 days 02:50:00
2006,W,Germany,0 days 03:01:09,Jungnickel,So Jana,872,25,W,10869.0,0 days 03:00:00
