year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,M,Canada,0 days 02:40:26,Slusarek,Pierre,365,50,M,9626.0,0 days 02:40:00
2017,M,Germany,0 days 02:40:35,Schulz,Konrad,366,50,M,9635.0,0 days 02:40:00
2017,M,Norway,0 days 02:42:45,Christoffersen,Frank,443,50,M,9765.0,0 days 02:40:00
2017,M,United Kingdom,0 days 02:42:46,Parry,Steven,444,50,M,9766.0,0 days 02:40:00
2017,M,Republic of Ireland,0 days 02:42:47,Boland,Ronan,446,50,M,9767.0,0 days 02:40:00
2017,M,Norway,0 days 02:43:14,Hovem,Finn Dag,456,50,M,9794.0,0 days 02:40:00
2017,M,Cyprus,0 days 02:45:22,Stylianou,Panicos,539,50,M,9922.0,0 days 02:40:00
2017,M,Canada,0 days 02:45:32,Cusson,Michel,545,50,M,9932.0,0 days 02:40:00
2017,M,Luxembourg,0 days 02:45:37,Serafini,Jean-Pierre,546,50,M,9937.0,0 days 02:40:00
2017,M,Australia,0 days 02:46:24,Mckean,Stephen,572,50,M,9984.0,0 days 02:40:00
