year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2022,W,United Kingdom,0 days 03:56:48,Newton,Annette,14761,70,W,14208.0,0 days 03:50:00
2022,W,United States,0 days 04:04:32,zhu,meifang,17088,70,W,14672.0,0 days 04:00:00
2022,W,United States,0 days 04:09:12,Cooper,Char,18181,70,W,14952.0,0 days 04:00:00
2022,W,United States,0 days 04:19:56,Bubar,Lorraine,20751,70,W,15596.0,0 days 04:10:00
2022,W,Germany,0 days 04:26:12,Geissler,Waltraud,22186,70,W,15972.0,0 days 04:20:00
2022,W,Germany,0 days 04:33:04,Kim,Ae-Suk,23789,70,W,16384.0,0 days 04:30:00
2022,W,United Kingdom,0 days 04:39:29,Arnott-Weeks,Marian,25042,70,W,16769.0,0 days 04:30:00
2022,W,United States,0 days 04:49:39,PARK,JUNG OK,26879,70,W,17379.0,0 days 04:40:00
2022,W,Denmark,0 days 04:57:34,Damborg,Trine Margrethe,28259,70,W,17854.0,0 days 04:50:00
2022,W,United States,0 days 05:00:51,Williams,Kim,28761,70,W,18051.0,0 days 05:00:00
