year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2019,W,Canada,0 days 02:32:27,Duchene,Krista,245,40,W,9147.0,0 days 02:30:00
2019,W,United States,0 days 02:33:14,Grunnagle,Dawn,273,40,W,9194.0,0 days 02:30:00
2019,W,Hungary,0 days 02:40:01,Garami,Katalin,518,40,W,9601.0,0 days 02:40:00
2019,W,Netherlands,0 days 02:44:44,Schreurs,Patricia,771,40,W,9884.0,0 days 02:40:00
2019,W,United States,0 days 02:48:57,Prelle,Monica,1065,40,W,10137.0,0 days 02:40:00
2019,W,United States,0 days 02:53:52,Jeseritz,Cheryl,1477,40,W,10432.0,0 days 02:50:00
2019,W,Republic of Ireland,0 days 02:54:33,Nic Fhogartaigh,Caoimhe,1548,40,W,10473.0,0 days 02:50:00
2019,W,Mexico,0 days 02:56:09,Narvaez,Mirthala,1762,40,W,10569.0,0 days 02:50:00
2019,W,United Kingdom,0 days 02:57:49,Lewis,Susan,1993,40,W,10669.0,0 days 02:50:00
2019,W,South Africa,0 days 02:59:51,Hanekom,Nicolene,2436,40,W,10791.0,0 days 02:50:00
