year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2017,W,Germany,0 days 03:02:38,Parsiegla,Karsta,2014,50,W,10958.0,0 days 03:00:00
2017,W,United Kingdom,0 days 03:03:36,Porter,Lynette,2113,50,W,11016.0,0 days 03:00:00
2017,W,Germany,0 days 03:06:20,Schmid,Heike,2407,50,W,11180.0,0 days 03:00:00
2017,W,United Kingdom,0 days 03:10:11,Worster,Janet,2942,50,W,11411.0,0 days 03:10:00
2017,W,Faroe Islands,0 days 03:11:06,Nielsen,Krista,3064,50,W,11466.0,0 days 03:10:00
2017,W,Estonia,0 days 03:12:48,Tross,Tiina,3275,50,W,11568.0,0 days 03:10:00
2017,W,Germany,0 days 03:13:13,Pritchard,Cornelia,3326,50,W,11593.0,0 days 03:10:00
2017,W,Italy,0 days 03:13:28,Vianello,Valentina,3382,50,W,11608.0,0 days 03:10:00
2017,W,Germany,0 days 03:14:18,Mordas,Claudia,3542,50,W,11658.0,0 days 03:10:00
2017,W,Germany,0 days 03:15:08,Bethke,Ricarda,3689,50,W,11708.0,0 days 03:10:00
