year,sex,nation,tps_fin,nom,prenom,place,class_age,gender,tps_fin_p,tps_fin_rounded
2005,M,Kenya,0 days 02:09:10,Chelanga,Joshua,4,30,M,7750.0,0 days 02:00:00
2005,M,Kenya,0 days 02:10:10,Ngolepus,Joseph,5,30,M,7810.0,0 days 02:10:00
2005,M,Australia,0 days 02:11:42,Letherby,Andrew,8,30,M,7902.0,0 days 02:10:00
2005,M,Australia,0 days 02:12:33,Nankervis,Shane,12,30,M,7953.0,0 days 02:10:00
2005,M,Australia,0 days 02:16:32,Sly,Phillip,15,30,M,8192.0,0 days 02:10:00
2005,M,Japan,0 days 02:16:35,Katayama,Toshiya,16,30,M,8195.0,0 days 02:10:00
2005,M,United States,0 days 02:20:15,Rivera Rivera,Luis A.,21,30,M,8415.0,0 days 02:20:00
2005,M,United Kingdom,0 days 02:20:32,Raven,Gareth,23,30,M,8432.0,0 days 02:20:00
2005,M,Italy,0 days 02:21:40,AchmÃÂ¼ller,Hermann,26,30,M,8500.0,0 days 02:20:00
2005,M,France,0 days 02:22:50,El Himer,Driss,30,30,M,8570.0,0 days 02:20:00
